"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"16672",0.002707778,0.6460011,0,0,0.827108,0.09791546,0.6043707,0.1877437,0.38193,0.5925961,0.004296062,0,0.5867522,0.1295402
"16673",0.004705033,0.6909833,0,0.002875422,0.8590489,0.1070284,0.7008073,0.1526921,0.3789795,0.6068722,0.004621464,0,0.5845365,0.06007441
"16674",0.006882551,0.8287804,0,0.04309429,0.887123,0.149599,0.9126624,0.1064905,0.3760334,0.621157,0,0,0.7551265,0.007646005
"16675",0.009202457,0.9109007,0,0.03876194,0.8786596,0.1816165,0.949389,0.1192491,0.3730965,0.6355037,0,0,0.7946531,0
"16676",0.01164194,0.9659832,0,0.05717276,0.9063821,0.2146622,1.046132,0.09163014,0.370164,0.6499666,0,0,0.8114533,0
"16677",0.01418508,1.037823,0,0.06454965,0.9144246,0.2303218,1.062122,0.0920653,0.3672358,0.6644348,0,0,0.8652664,0
"16678",0.01682048,1.100866,0,0.06745921,0.9345006,0.2423819,1.092659,0.09664214,0.364317,0.6790179,0.04542081,0,0.9082595,0
"16679",0.01953938,1.24727,0,0.07704379,0.9450715,0.2468133,1.182697,0.1243928,0.3613976,0.69366,0.5192391,0,1.088287,0
"16680",0.02233488,1.323677,0,0.1058825,0.9415848,0.2697944,1.198069,0.1830839,0.3584924,0.7083603,1.101231,0.003817636,1.193743,0
"16681",0.02520016,1.339312,0,0.03615555,0.9874571,0.2861458,1.233645,0.2156206,0.3555868,0.7231744,1.061578,0,1.14195,0
"16682",0.02813564,1.377345,0,0,0.9553093,0.2600019,1.171793,0.2108637,0.3526905,0.7379892,1.014468,0,1.127145,0
"16683",0.03112983,1.383883,0,0,0.928428,0.2389747,1.07931,0.2000533,0.3497987,0.7529166,0.9648555,0,1.139439,0
"16684",0.03418545,1.429874,0,0,0.9013989,0.2168981,1.009378,0.1599591,0.3469114,0.7678429,0.5584474,0,1.093753,0
"16685",0.03729649,1.435371,0,0,0.8802344,0.20103,0.9034502,0.1480194,0.3440334,0.782881,0.1425447,0,1.033011,0
"16686",0.0404603,1.395513,0,0,0.831723,0.1818985,0.7929938,0.127816,0.34116,0.7979734,0,0,0.9701996,0
"16687",0.0436746,1.203201,0,0,0.7949392,0.130722,0.6079605,0.1310524,0.3382911,0.8131771,0,0,0.8531297,0
"16688",0.04694066,1.049929,0,0,0.6982372,0.08879974,0.4686305,0.1040117,0.3354316,0.8283767,0,0,0.6548747,0
"16689",0.05024996,0.9502174,0,0,0.6238902,0.06169284,0.3556311,0.07799406,0.3325767,0.8436866,0,0,0.4187748,0
"16690",0.05360759,0.5130117,0,0,0.534125,0.01844183,0.2531237,0.01789856,0.3297264,0.8589908,0,0,0.2523529,0
"16691",0.05701216,0.4411103,0,0,0.4680086,0,0.1697055,0,0.3268807,0.8744046,0,0,0.1257236,0
"16692",0.06045532,0.3781629,0,0,0.3784069,0,0.08983258,0,0.3240444,0.8898695,0,0,0.02115171,0
"16693",0.06394283,0.2637004,0,0,0.2916123,0,0.03984262,0,0.3212129,0.905385,0,0,0,0
"16694",0.06747002,0.08975276,0,0,0.1623346,0,0,0,0.3183908,0.9210095,0,0,0,0
"16695",0.0710358,0.0006322924,0,0,0.02341351,0,0,0,0.3155686,0.9366248,0,0,0,0
"16696",0.07464285,0,0,0,0,0,0.06938438,0,0.3127559,0.9523483,0,0,0,0
"16697",0.07828661,0,0,0,0,0,0.05704357,0,0.309948,0.9680613,0,0,0,0
"16698",0.08196623,0,0,0,0,0,0.1298375,0,0.3071496,0.9152473,0,0,0,0
"16699",0.08568088,0.01298432,0,0,0,0,0.2722075,0,0.304356,0.8630573,0,0,0,0
"16700",0.08943361,0.07837182,0,0.2340151,0,0,0.5247922,0,0.3015672,0.8115682,0,0.01232357,0,0
"16701",0.09321995,0.1649509,0,0.5385901,0.01345685,0,0.7493493,0,0.2987832,0.7607418,0,0.9936598,0.2515087,0
"16702",0.09703924,0.1722662,0,0.3612149,0.3958019,0,0.8927346,0.03438851,0.2960089,0.7106572,0,1.245651,0.5406656,0
"16703",0.1008908,0.1267811,0,0.03900883,0.6442402,0,1.079734,0.1987597,0.2932394,0.661282,0,0.3864136,0.3151115,0
"16704",0.104778,0.1074332,0,0,0.5903222,0,1.168654,0.3612544,0.2904795,0.6126986,0,0.036194,0.06677182,0
"16705",0.1086965,0.1340334,0,0,0.5698776,0,1.222033,0.5135389,0.2877199,0.5648816,0,0.02630364,0.009500812,0
"16706",0.1126455,0.1330915,0.09147755,0.08803795,0.5437016,0.08544358,1.1697,0.5928127,0.2849699,0.5179186,0.1287874,0,0,0.2461518
"16707",0.1166287,0.1430547,0.2493385,0.1562818,0.4857915,0.2612274,1.071315,0.6019797,0.2822249,0.4717939,0.2852626,0.1021004,0.0445361,0.4593192
"16708",0.1206417,0.1296053,0.3838211,0.319987,0.4108222,0.305183,0.9701402,0.6549298,0.2794895,0.426603,0.4813602,0.1640694,0.09341521,0.8149592
"16709",0.1246838,0.1143733,0.5244216,0.4239567,0.2598719,0.3296342,0.8982943,0.6699173,0.2767592,0.382344,0.6002962,0.2607074,0.1267122,1.061156
"16710",0.1287548,0.2034868,0.6720793,0.5246863,0.2440179,0.3799409,0.835303,0.7024845,0.274034,0.3391054,0.725649,0.4028732,0.2059536,1.342343
"16711",0.1084601,0.1982127,0.8123151,0.6495258,0.2306485,0.5034872,0.748557,0.6799626,0.2713138,0.2969505,0.8383655,0.5868603,0.2719782,1.512868
"16712",0.1411035,0.1934169,0.9607621,0.6920426,0.1928771,0.5495163,0.6876402,0.6524473,0.2686034,0.2559569,0.9206565,0.6637155,0.3171188,1.628553
"16713",0.1431584,0.3056039,1.066898,0.7603445,0.1862432,0.6122626,0.5958474,0.5915131,0.1345171,0.21623,0.998914,0.6832987,0.3237398,1.751176
"16714",0.09690427,0.05949686,1.162013,0.7592664,0.2173378,0.6028489,0.5063778,0.5462075,0.05091548,0.1778972,1.037221,0.7698904,0.3514184,1.399458
"16715",0.03081854,0.03513604,1.246086,0.7986035,0.2209687,0.5975285,0.3971379,0.4279273,0.01248375,0.14112,1.038966,0.7815687,0.3819749,1.454577
"16716",0.02055059,0.006800253,1.261983,0.8031883,0.162717,0.5650963,0.2739543,0.2736357,0.003641462,0.1061296,0.9741816,0.7495191,0.3570391,1.366313
"16717",0,0,1.308579,0.7714266,0.07701793,0.5242099,0.152436,0.1744896,0.0008357284,0.07325015,0.8762693,0.6984606,0.3424984,1.37982
"16718",0.02756504,0.02631874,1.213973,0.7056171,0,0.4516381,0,0,0,0,0.7155357,0.5859955,0.2981165,1.24727
"16719",0,0,1.274165,0.7596635,0.001025941,0.4476269,0.02740372,0.03474758,0.1456434,0,0.7611392,0.5303033,0.2442838,1.298908
"16720",0,0.006924592,1.374046,0.8577135,0.01680604,0.5180242,0.09991658,0.1135028,0.3596954,0,0.8491878,0.6494707,0.2600575,1.493841
"16721",0.01412838,0.01952939,1.404041,0.8741133,0.01052723,0.5482884,0.144774,0.184175,0.5788155,0,0.9422347,0.7171633,0.3163194,1.49513
"16722",0.03060099,0.1476145,1.625869,0.9127798,0.05489398,0.6169524,0.2500984,0.2709864,0.7190723,0,1.046011,0.9268373,0.3776303,1.651696
"16723",0.07222712,0.2891535,1.458681,0.9082595,0.0346808,0.6183715,0.1947347,0.2618639,0.676685,0.03981651,0.9819166,0.8811679,0.3512563,1.476016
"16724",0.05201458,0.242272,1.19572,0.8839109,0.007591695,0.5694475,0.09669995,0.2158133,0.6578007,0.0499774,0.8541157,0.7903633,0.2846961,1.00226
"16725",0.04290229,0.2490807,0.9041537,0.8748124,0,0.4864177,0.04408001,0.1276455,0.5834563,0.07236215,0.8804678,0.6903144,0.2307392,0.5755819
"16726",0.008072668,0.2648315,0.5883744,0.7813405,0,0.3621184,0,0.0122482,0.552722,0.1650744,0.5823224,0.5808653,0.1706955,0.2028532
"16727",0,0.2191204,0.6270635,0.6693077,0,0.3123236,0,0,0.5630035,0.2425514,0.4784969,0.5064304,0.1032659,0
"16728",0,0.1754071,0.3836114,0.6366563,0,0.2097088,0,0,0.5729437,0.3093774,0.3700797,0.4239567,0.05642981,0
"16729",0,0.1744078,0.1973664,0.5001274,0,0.1150817,0,0,0.5603762,0.3830674,0.1725197,0.3157178,0.01500078,0
"16730",0,0.151794,0.08478505,0.3637881,0,0.03155099,0,0,0.5154377,0.3930221,0.03932762,0.1756183,0,0
"16731",0,0.1048837,0.07062136,0.335933,0,0,0,0,0.4641256,0.4802665,0,0.09403211,0,0
"16732",0,0.07026544,0.06753127,0.2780979,0,0,0,0,0.4511235,0.4944674,0,0.03645059,0,0
"16733",0,0.02113056,0.06725393,0.2154772,0,0,0,0,0.3533097,0.4938916,0,0.009098952,0,0
"16734",0,0,0.06716034,0.1791469,0,0,0,0,0.3408817,0.4867308,0,0,0,0
"16735",0,0,0.0597855,0.1482866,0,0,0,0,0.3274863,0.4956194,0,0,0,0
"16736",0,0,0.0639036,0.1213894,0,0,0,0,0.2609256,0.4176587,0,0,0,0
"16737",0,0,0.0399732,0.1005568,0,0,0,0,0.2358635,0.3490581,0,0,0,0
"16738",0,0,0,0.03256921,0,0,0,0,0.165215,0.0094699,0,0,0,0
"16739",0,0,0,0.04447613,0,0,0,0,0.1517562,0,0,0,0,0
"16740",0,0,0,0.01863548,0,0,0,0,0.0960336,0,0,0,0,0
"16741",0,0,0,0.02425721,0,0,0,0,0.07430522,0,0.002045869,0.006632954,0,0
"16742",0,0,0,0.001204397,0,0,0,0,0.04439285,0,0.006275577,0.01141928,0,0
"16743",0,0,0,0,0,0,0,0,0.03264779,0,0.01980638,0.04128007,0,0
"16744",0,0,0,0.006502422,0,0,0,0,0.0526397,0,0.07019648,0.06995702,0,0
"16745",0,0,0,0.0118953,0,0,0,0,0.0453974,0,0.09805069,0.1296664,0,0
"16746",0,0,0,0.01770806,0,0.008481875,0.03419814,0,0.06385725,0,0.1544997,0.2644683,0,0
"16747",0,0,0,0.01458754,0,0.04572202,0.05387339,0.01650957,0.06184166,0.03019775,0.206309,0.2890825,0,0
"16748",0,0,0,0.03124827,0,0.1454894,0.01604279,0.08949058,0.09167593,0.2038414,0.3103844,0.3580538,0,0
"16749",0,0.06357925,0,0.03789368,0,0.1458848,0.02461748,0.1608449,0.08779943,0.1423457,0.3477443,0.3447672,0,0
"16750",0,0.1245505,0,0.02012228,0,0.1706783,0.02355211,0.2007338,0.09632623,0.1754675,0.4108727,0.3155541,0,0
"16751",0,0.1700996,0,0.006254129,0.004838049,0.2160821,0.02668755,0.2523621,0.1255455,0.1895394,0.4546252,0.312924,0.01425825,0
"16752",0,0.1726056,0,0,0.01826492,0.2474062,0,0.262217,0.1052634,0.3269485,0.4560685,0.2703412,0.02018718,0
"16753",0.001652939,0.1896487,0,0.0006337925,0.04257492,0.2989404,0,0.3318139,0.1376731,0.3643862,0.4868352,0.2377923,0.0315666,0
"16754",0,0.2044622,0,0,0.0381104,0.2267256,0,0.3393493,0.1093587,0.2810143,0.4708082,0.1852935,0.02066767,0
"16755",0,0.2106852,0,0,0.03768688,0.1586385,0,0.3753721,0.0903917,0.1912595,0.4387031,0.1315912,0.02036657,0
"16756",0,0.1939746,0,0,0.05822574,0.1550891,0,0.4140605,0.06276441,0.1526165,0.4523588,0.1169122,0.01763354,0
"16757",0,0.2167905,0,0,0.0593667,0.1546176,0,0.4505061,0.04108633,0.2168757,0.423499,0.07661189,0.02176131,0
"16758",0.01000954,0.2143803,0,0,0.08233256,0.1723822,0,0.4359406,0.0678016,0.2875023,0.4108222,0.03951001,0.022873,0
"16759",0,0.1610146,0.02713929,0,0.04802328,0.1025289,0,0.418724,0.03009864,0.3349984,0.31477,0.01660948,0.009302704,0
"16760",0,0.1852238,0.03710963,0,0.03978389,0.06072364,0.03659506,0.3792435,0.01372408,0.1266392,0.2705703,0,0.003086265,0
"16761",0,0.1726013,0.1013222,0,0.03112048,0.04707868,0.05739285,0.3603119,0,0.1116588,0.2271825,0,0,0.05774603
"16762",0,0,0.2169161,0,0.04661779,0.08697881,0.2645055,0.2630353,0.04114542,0,0.1852369,0,0,0
"16763",0.007465891,0.02712108,0.518658,0.006815011,0.05655874,0.08087281,0.6650989,0.1255009,0.1142739,0.006473636,0.1363729,0.04164174,0.008048247,0.2134364
"16764",0.05224111,0.03091809,0.8451336,0.02302278,0.02147354,0.04547433,1.114509,0.0408239,0.1751141,0.1686225,0.06512534,0.07848299,0.01007178,0.6726894
"16765",0.1075944,0.009255036,1.077673,0.04411327,0.01533428,0,1.328906,0.004649797,0.2205592,0.1555146,0.02084439,0.06712435,0,1.050291
"16766",0.1694742,0,1.278981,0.0597186,0,0,1.676809,0,0.2545788,0.2950677,0,0.1085153,0,1.336094
"16767",0.2363694,0,1.324307,0.06482844,0,0,1.808697,0,0.2859663,0.2714588,0,0.1004248,0,1.510479
"16768",0.307456,0,1.325252,0.079314,0,0,2.128098,0,0.3030708,0.3552866,0,0.1299638,0,1.509963
"16769",0.3822093,0,1.246149,0.09949405,0,0,2.354426,0,0.3203826,0.3726546,0,0.1306934,0,1.420934
"16770",0.4602487,0,1.299159,0.1018902,0,0,2.659303,0,0.3378962,0.3638672,0,0.2724462,0,1.413216
"16771",0.5413577,0,1.236069,0.09198511,0,0,2.738196,0,0.3556065,0.3551194,0,0.2696075,0,1.571324
"16772",0.5265927,0,1.13595,0.09217224,0,0,2.731341,0,0.3735087,0.3464216,0,0.2424873,0,1.539582
"16773",0.5118523,0,1.096123,0.08675216,0,0,2.698408,0,0.3916035,0.3377646,0,0.1944051,0,1.410921
"16774",0.4971911,0,0.8978259,0.05783001,0,0,2.490917,0,0.4098769,0.3291588,0,0.08069022,0,1.254934
"16775",0.4825585,0,0.7334768,0.005928598,0,0,2.501203,0,0.428335,0.320595,0,0.007386364,0,0.930137
"16776",0.4680086,0,0.5406123,0,0,0,2.542426,0,0.446959,0.3120787,0,0.005415245,0,0.4533887
"16777",0.4534917,0,0.1737665,0,0,0,2.713532,0,0.4657816,0.3036106,0,0,0,0.04761464
"16778",0.4390615,0,0,0,0,0,2.742889,0,0.4847481,0.2951913,0,0,0,0.007261447
"16779",0.4246688,0,0,0,0,0,2.881222,0,0.5039074,0.2868168,0,0,0,0
"16780",0.4103318,0,0,0,0,0,3.014417,0,0.5232045,0.2784974,0,0,0,0
"16781",0.396073,0,0,0,0,0,2.565793,0,0.5426893,0.2702244,0,0,0,0
"16782",0.3818801,0,0,0,0,0,1.800887,0,0.5623063,0.2620079,0,0,0.3176727,0
"16783",0.3677607,0,0,0,0,0,1.298783,0,0.5821065,0.2538395,0,0,1.163796,0
"16784",0.3537128,0,0,0,0,2.117295,1.1901,0,0.602034,0.2457247,0,0,2.292556,0
"16785",0.3397445,0,0,0,0,5.420993,1.305689,0,0.6221407,0.2376645,0,0,2.451975,0
"16786",0.325854,0,0,0,0.7482175,6.994566,1.481996,0,0.6423701,0.2296553,0,0,2.084809,0
"16787",0.3120499,0,0,0,1.6207,7.18526,2.010038,0,0.6627751,0.2217071,0,0,1.715867,0
"16788",0.2983308,0,0,0,1.635103,6.300018,2.263966,0,0.6833543,0.2138121,0,0,1.365363,0
"16789",0.2847008,0,0,0,1.449835,5.27401,2.428806,0,0.7040505,0.2059802,0,0,1.010994,0
"16790",0.2711688,0,0,0,1.153416,4.479652,2.473698,0,0.7248614,0.1982039,0,0,0.6500217,0
"16791",0.2577346,0,0,0,0.8708519,3.360464,2.492478,0,0.7458417,0.1904888,0,0,0.3652317,0
"16792",0.2444031,0,0,0,0.6467168,2.690204,2.620664,0,0.7669902,0.1828363,0,0,0.1730784,0
"16793",0.231184,0,0,0,0.562789,2.166302,2.881877,0,0.7882486,0.1752477,0,0,0.1130185,0
"16794",0.2180783,0,0,0,0.3974042,1.44132,2.977566,0,0.8096152,0.1677202,0,0,0.03332184,0
"16795",0.2050922,0,0,0,0.3147363,0.9712097,3.090588,0,0.8311459,0.1602642,0,0,0.01312593,0
"16796",0.1922324,0,0,0,0.2168264,0.5679964,3.138653,0,0.8528397,0.1528727,0,0,0,0
"16797",0.1795104,0,0,0,0.1744078,0.4120866,3.164072,0,0.8746376,0.1455518,0,0,0,0
"16798",0.03344496,0,0,0,0.08414625,0.08619358,3.176388,0,0.8965965,0.1383035,0,0,0,0
"16799",0.0004168725,0,0,0,0.02784854,0,3.230579,0,0.9186567,0.1311299,0,0,0,0.0894488
"16800",0,0,0,0,0.001435748,0,3.379826,0,0.9408759,0.1240333,0,0,0,0.3594094
"16801",0,0,0,0,0,0,3.938672,0,0.9632533,0.1170161,0,0,0,1.377091
"16802",0.09443868,0.1864699,0.2840307,0.1189685,0.7636376,1.405951,4.434966,0.3592565,0.9856692,0.110077,0.5681039,0.1817683,1.151698,2.371698
"16803",0.3239139,0.4773525,0.806917,0.2877766,1.244592,1.972439,4.615086,0.8251481,1.008301,0.1032269,1.367897,0.4301703,1.801955,3.501952
"16804",0.3212322,0.7659102,1.497579,0.4691488,1.986225,1.813706,4.523232,1.478331,1.031028,0.09646105,1.773038,1.126656,1.722217,5.222143
"16805",0.3185498,0.9681801,2.131885,0.5393882,2.183722,1.832632,4.414667,2.083918,1.05385,0.08978696,2.279229,1.135032,2.097504,6.62241
"16806",0.3158718,0.9692491,2.649185,0.5988307,2.150495,2.031719,4.320672,2.587487,1.076886,0.0832085,2.76312,0.8037617,2.109044,7.032455
"16807",0.3131979,1.053186,3.081951,0.6875845,2.199575,2.40751,4.056458,3.244582,1.099954,0.07672628,3.282328,0.5519202,1.947763,7.901035
"16808",0.3105332,1.018423,3.587791,0.6126986,2.31121,2.496308,3.618874,3.711886,1.123174,0.07035257,3.627774,0.5703077,1.858706,8.270717
"16809",0.3078679,1.188187,3.936045,0.693158,2.544348,2.612649,3.215992,4.117463,1.143482,0.06408552,4.109906,0.5322666,2.018146,8.372976
"16810",0.3052117,0.9038019,4.932812,0.7464638,2.668351,2.406735,2.816503,4.809369,1.127389,0.05793852,4.906305,0.4811518,2.073636,7.213817
"16811",0.3025551,1.040772,5.050601,0.7905348,2.864106,2.500777,1.763596,5.862155,0.9499807,0.05191168,6.241246,0.4196376,2.215519,5.626178
"16812",0.2999077,1.281047,5.478484,0.6471022,3.227899,2.756686,1.037462,6.80039,0.7226122,0.04601689,7.543299,0.1742786,2.607999,3.417108
"16813",0.2972598,1.30393,5.616595,0.1994394,3.428473,2.797358,0.5402929,6.664348,0.300618,0,8.230767,0,2.780193,1.251444
"16814",0.2946211,1.392397,3.944391,0,3.590601,2.721893,0,6.381559,0,0.0838347,8.850864,0,2.806565,0
"16815",0.2919821,1.452975,1.765856,0,3.843762,2.506811,0,5.848669,0,0.08516123,9.643511,0,2.69884,0
"16816",0.2893523,1.527734,0.2346385,0,4.013685,2.035405,0,5.231433,0,0.08649543,10.61681,0,3.139541,0
"16817",0.286727,1.615337,0,0,4.079704,1.519652,0,4.456705,0,0.08782971,11.11695,0,2.81926,0
"16818",0.2841015,2.025647,0,0,4.020123,0.8737637,0,3.538119,0,0.08917161,12.05456,0,2.494605,0
"16819",0.2814852,2.359338,0,0,3.820007,0.4224313,0,2.514409,0.02613771,0.0905173,11.96311,0,2.12679,0
"16820",0.2788735,2.383507,0,0,3.53085,0.1571891,0,1.6626,0.1510016,0.09187058,11.5088,0,1.697901,0
"16821",0.2762664,2.251505,0,0,3.209968,0,0,0.9260128,0.2944549,0.09322378,10.65126,0,1.250883,0
"16822",0.2736638,2.058164,0,0,2.844829,0,0,0.3315807,0.3604353,0.09458451,9.359092,0,0.9402262,0
"16823",0.2710659,1.910522,0,0,2.580419,0,0,0,0.3423518,0.09595278,7.966249,0,0.6559785,0
"16824",0.2684727,1.756288,0,0,2.263966,0,0,0,0.2972979,0.09732086,6.544632,0,0.4245162,0
"16825",0.2658842,1.679772,0,0,2.039161,0,0,0,0.2551567,0.09869642,5.356328,0,0.317427,0
"16826",0.2633004,1.532458,0,0,1.888417,0,0,0,0.2026628,0.1000795,4.45283,0,0.3952446,0
"16827",0.2607213,1.513514,0,0,1.789884,0,0,0,0.1658887,0.1014622,3.793901,0,0.1301186,0
"16828",0.258147,1.55534,0,0,1.593987,0,0,0,0.1320079,0.1028524,3.075384,0,0.09173317,0.4345605
"16829",0.2555775,1.361183,0,0,1.570933,0,0,0,0.07405218,0.1042462,2.437066,0,0,3.169709
"16830",0.2530129,1.329032,0,0,1.519393,0,0,0,0.04097148,0.1056434,1.97753,0,0,6.777623
"16831",0.2504531,1.357449,0,0,1.395831,0.04453277,0.2951438,0,0.03236508,0.1070481,1.73811,0,0,10.13027
"16832",0.2479028,1.372144,0,0,1.322481,0.1111957,0.9143071,0,0.02858572,0.1084562,1.434029,0,0,13.31519
"16833",0.2453529,1.339312,0,0,1.218188,0.1702839,1.355298,0,0.002993238,0.1098677,1.230103,0,0,16.00816
"16834",0.2428079,0.8713759,0,0,1.171239,0.2913041,1.596661,0,0,0.1112867,1.079916,0,0,17.20669
"16835",0.2402725,0.8700952,0,0,1.052161,0.3831473,1.764261,0,0,0.112709,0.956435,0,0,18.04198
"16836",0.2377375,0.8387123,0,0,1.038123,0.5258512,1.788018,0,0,0.1141347,0.9489748,0,0,18.25299
"16837",0.2352121,0.845481,0,0,0.9338517,0.5492493,1.735658,0,0,0.1155677,0.8869477,0,0,17.88788
"16838",0.2326873,0.8931441,0,0,0.8270504,0.5327443,1.589488,0,0,0.1170001,0.8364584,0,0,17.40971
"16839",0.2301722,0.9392813,0,0,0.757281,0.5298259,1.394178,0,0.006082354,0.1184438,0.7950537,0,0,16.49816
"16840",0.2276576,0.9516379,0,0,0.6477079,0.4221772,1.227247,0,0.01216822,0.1198868,0.7294201,0.0002409141,0,15.49498
"16841",0.2251528,1.009677,0,0,0.5596796,0.4569452,1.085738,0.0005493855,0.01259435,0.1213371,0.6503524,0.03046129,0,14.54531
"16842",0.2226532,1.096913,0,0,0.4707563,0.4401369,0.9439484,0.02020355,0.03007697,0.1227906,0.6234527,0.09729384,0,14.01885
"16843",0.2201544,1.406525,0,0.009520267,0.3488766,0.3324503,0.6639368,0.02326297,0.04730102,0.1242474,0.623234,0.05184652,0,13.87777
"16844",0.2176653,1.457527,0,0.009710214,0.3052452,0.2147652,0.4122384,0,0.07502853,0.1257114,0.57639,0.005369279,0,12.90364
"16845",0.2151816,1.463172,0,0.01579306,0.1613115,0.1422504,0.2862828,0,0.07891684,0.1271787,0.449786,0,0,12.31245
"16846",0.2127033,1.539776,0,0.006457164,0.08643127,0.05023292,0.2880368,0,0.09342669,0.1286491,0.3677112,0.01682853,0,11.31162
"16847",0.2102259,1.523983,0,0,0.02905866,0,0.0477159,0,0.09019764,0.1301227,0.3378865,0,0,10.23186
"16848",0.2077584,1.549889,0,0,0,0,0.01372515,0,0.07552129,0.1316035,0.154058,0,0,9.01938
"16849",0.2052964,1.579392,0,0,0,0,0,0,0.04982081,0.1330874,0.02650605,0,0,7.799888
"16850",0.2028399,1.489204,0.1494944,0.04697095,0,0.05732646,0.04130964,0,0.03048612,0.1345786,0,0.06428537,0.2832336,6.363967
"16851",0.200389,1.481546,0.2558134,0.09305155,0,0.04384066,0.06703078,0,0.01755907,0.1360687,0,0.1193613,0.603175,5.304065
"16852",0.1979438,1.358335,0.3401544,0.1347139,0,0.02247578,0.01219853,0,0.01398023,0.1375661,0,0.08292756,0.9754898,4.270875
"16853",0.1955041,1.305438,0.4074068,0.09339223,0.03873921,0,0.05226172,0,0.01592813,0.1390706,0,0.1169202,1.385788,3.708218
"16854",0.1930702,1.298845,0.4618504,0.103141,0.2535624,0,0.1832533,0.01348162,0.0003101696,0.1405741,0,0.2255729,1.813439,3.192575
"16855",0.1906464,1.264106,0.5019118,0.1756097,0.5360378,0,0.2090627,0.2422171,0,0.1420847,0.05001827,0.2876205,2.182131,2.611504
"16856",0.188224,1.262607,0.5777912,0.2416906,1.002021,0.09683872,0.4231939,0.8649757,0,0.1352309,0.5877795,0.4257884,2.65392,2.317155
"16857",0.1858074,1.172654,0.588104,0.2980689,1.383438,0.1188283,0.4422891,1.533041,0,0.09264611,1.433581,0.4427506,2.962322,1.850991
"16858",0.1833967,0.5086926,0.6116632,0.3767994,1.76127,0.2372357,0.3057905,2.340962,0,0,2.422315,0.4557076,3.069779,0.90474
"16859",0.1809963,0.3474111,0.6474876,0.4764166,2.058711,0.2788876,0.2394041,3.080623,0,0.01483902,3.457709,0.4330791,3.241304,0.4879839
"16860",0.1785975,0.2282643,0.7002484,0.5227812,2.379358,0.5896187,0.3287126,4.011514,0,0,4.410168,0.5051686,3.518362,0.1983494
"16861",0.1762048,0.08135014,0.7743299,0.56848,2.666483,0.9243641,0.3238558,4.87725,0,0.00422998,4.993499,0.5304094,3.627927,0
"16862",0.1738224,0,0.84224,0.6242183,2.887782,1.289564,0.3768193,5.593477,0,0,5.56749,0.5951427,3.580351,0.06260452
"16863",0.1714419,0,0.9408168,0.6891442,3.082615,1.788285,0.4407004,6.293436,0,0.03357132,6.23257,0.6821863,3.720676,0.1254402
"16864",0.1690718,0,0.9858479,0.7120585,3.137838,2.005816,0.4908054,6.87907,0,0.1175436,6.783699,0.6981813,3.945628,0.2291929
"16865",0.1667037,0,1.025262,0.7143015,3.098564,2.248305,0.5467409,7.402128,0,0,7.46568,0.7647169,4.115593,0.2292111
"16866",0.1643461,0,1.073918,0.7335332,3.10285,2.568289,0.6283227,7.897512,0,0,8.019199,0.8252634,4.267815,0.3924054
"16867",0.1619906,0,1.108658,0.7859637,3.047449,2.721028,0.5590902,8.240529,0,0.2181816,8.363185,0.8023282,4.254797,0.5205602
"16868",0.1596457,0,1.119145,0.8089836,2.988202,2.75235,0.5279703,8.528145,0,0.144537,8.584458,0.7813975,4.214768,0.5373136
"16869",0.1573073,0,1.199552,0.7942525,2.903391,2.75777,0.5976913,8.845467,0,0.1640736,8.963443,0.8395217,4.248133,0.71161
"16870",0.1549754,0,1.212858,0.795855,2.851809,2.668064,0.5382178,9.001329,0,0.2030526,9.034729,0.8569008,4.22471,0.7986608
"16871",0.1526459,0,1.233086,0.7636376,2.747583,2.584416,0.4783408,9.127831,0,0.1573665,8.894963,0.8557982,4.281155,0.813522
"16872",0.1503272,0,1.342595,0.7675018,2.77491,2.481773,0.3813365,9.321836,0,0.06567689,8.895864,0.8443232,4.341046,0.8479133
"16873",0.1480152,0,1.390045,0.7308282,2.694953,2.44943,0.4033165,9.284608,0,0.0004944174,8.622934,0.8697459,4.390049,0.8327043
"16874",0.14571,0,1.260548,0.6773514,2.581632,2.176461,0.3852843,9.234711,0,0.06035299,8.762791,0.7391745,4.240218,1.066596
"16875",0.1434115,0,1.131852,0.636821,2.423655,2.205257,0.3744576,8.925586,0,0.1174956,8.107595,0.7132359,4.09659,0.994555
"16876",0.14112,0,1.278356,0.6178256,2.480356,2.421892,0.4378843,8.894963,0,0,7.765642,0.7933371,4.113022,0.6519511
"16877",0.1388354,0,1.501769,0.5502106,2.409554,2.422668,0.5613947,8.836474,0,0,7.36561,0.9395175,4.099393,0.6659845
"16878",0.1365579,0,1.380327,0.5166514,2.341663,2.185867,0.4190285,8.642632,0,0,7.158453,0.8190434,3.948102,0.6930464
"16879",0.1342875,0,1.524047,0.4534402,2.3519,2.180402,0.3491561,8.388113,0,0,6.648999,0.8164544,3.836764,0.6088313
"16880",0.1320242,0,1.24727,0.4207039,2.192304,1.760606,0.07745395,7.882546,0,0,6.395267,0.5144354,3.590981,0.7149747
"16881",0.1297682,0,1.039387,0.3735484,2.014398,1.574251,0.04673882,7.238064,0,0.02563508,5.914571,0.4390103,3.32532,0.6376995
"16882",0.1275196,0,0.8355918,0.2218197,1.774036,1.297653,0.002581645,6.509289,0,0,5.688375,0.3462894,3.019048,0.1930439
